Player,Team,Pos,Injury,Status
Wyatt Davis,20,OG,Ankle,IR
Jamel Dean,28,CB,Ankle,Questionable
Nakobe Dean,17,LB,Foot,IR
Dawson Deaton,7,OG,Knee - ACL,IR
Josiah Deguara,24,TE,Hip,Questionable
Tank Dell,10,WR,Lower Leg,IR
Emari Demercado,31,RB,Neck,Questionable
SirVocea Dennis,28,LB,Illness,Questionable
Trevon Diggs,19,CB,Knee - ACL,IR
Brandon Dillon,18,TE,Undisclosed,IR
J.K. Dobbins,8,RB,Achilles,IR
Demario Douglas,4,WR,Concussion,Questionable
Andrew Dowell,27,LB,Knee - ACL,IR
Tommy Doyle,3,OT,Knee,IR
Greg Dulcich,13,TE,Hamstring,IR
Ashton Dulin,12,WR,Knee - ACL,IR
David Durden,19,WR,Knee - ACL,IR
Ross Dwelley,30,TE,Ankle,Doubtful
Daniel Ekuale,4,DT,Biceps,IR
Kaiir Elam,3,CB,Ankle,IR
Pat Elflein,31,C,Undisclosed,IR
Ikenna Enechukwu,26,LB,Undisclosed,IR
Marcus Epps,15,S,Neck,Questionable
Dee Eskridge,29,WR,Ribs,Questionable
Akayleb Evans,21,CB,Calf,Questionable
Justin Evans,17,S,Knee,IR
Joshua Ezeudu,20,OT,Toe,IR
Erik Ezukanma,1,WR,Neck,NFI-R
Brandon Facyson,15,CB,Shin,IR
Ka'imi Fairbairn,10,K,Quadriceps,IR
Caleb Farley,9,CB,Back,PUP-R
Folorunso Fatukasi,11,DT,Heel,Questionable
Viliami Fehoko,19,DE,Knee,IR
Rashad Fenton,31,CB,Undisclosed,IR
Dallis Flowers,12,CB,Achilles,IR
Drew Forbes,7,OG,Back,NFI-R
Emmanuel Forbes,18,CB,Elbow,Questionable
Bryce Ford-Wheaton,20,WR,Knee,IR
D'Onta Foreman,23,RB,Ankle,Questionable
Darrick Forrest,18,S,Shoulder,IR
Jody Fortson,16,TE,Shoulder,IR
Leki Fotu,31,DT,Hand,IR
Feleipe Franks,26,TE,Undisclosed,IR
Kristian Fulton,9,CB,Hamstring,Questionable
Russell Gage,28,WR,Knee,IR
Jon Gaines,31,C,Knee,IR
Graham Gano,20,K,Knee,IR
C.J. Gardner-Johnson,22,S,Pectoral,IR
Dallas Goedert,17,TE,Forearm,Questionable
Eddie Goldman,26,DT,Undisclosed,Reserve-Ex
Christian Gonzalez,4,CB,Shoulder - Labrum,IR
C.J. Goodwin,19,CB,Pectoral,IR
Marquise Goodwin,7,WR,Concussion,Questionable
Alfonzo Graham,6,RB,Undisclosed,IR
Jakeem Grant,7,WR,Kneecap,IR
Danny Gray,30,WR,Shoulder - AC Joint,IR
Kendrick Green,10,OG,Knee - Meniscus,IR
Kenyon Green,10,OG,Shoulder - Labrum,IR
Mike Greene,28,DT,Calf,IR
Ethan Greenidge,26,OT,Undisclosed,IR
Jonas Griffith,13,LB,Knee - ACL,IR
Javelin Guidry,2,CB,Knee,IR
Troy Hairston,10,FB,Back,IR
Maalik Hall,2,LB,Undisclosed,IR
Terez Hall,4,LB,Undisclosed,IR
Antonio Hamilton,31,CB,Groin,Questionable
Malik Hamm,8,LB,Ankle,IR-R
Mecole Hardman,16,WR,Thumb,IR
Damien Harris,3,RB,Concussion,IR
De'Jon Harris,18,LB,Quadriceps,IR
Najee Harris,6,RB,Knee,Questionable
Malik Harrison,8,LB,Groin,Questionable
Hassan Haskins,9,RB,Undisclosed,IR
J.C. Hassenauer,20,C,Triceps,IR
Phil Haynes,29,OG,Toe,IR
Matt Hembrough,31,C,Back,IR
Peyton Hendershot,19,TE,Ankle,IR-R
Matt Hennessy,26,OG,Knee,IR
Derrick Henry,9,RB,Head,Questionable
Tre Herndon,11,CB,Concussion,Questionable
Jordan Hicks,21,LB,Shin,IR
Tyler Higbee,32,TE,Neck,Questionable
Nyheim Hines,3,RB,Knee,NFI-R
Cooper Hodges,11,OT,Knee,IR
Cole Holcomb,6,LB,Knee,IR
Jevon Holland,1,S,Knee,Questionable
Mack Hollins,26,WR,Ankle,Questionable
Hendon Hooker,22,QB,Knee - ACL,NFI-R
Dylan Horton,10,DE,Personal,NFI-R
James Houston,22,LB,Ankle,IR
Justin Houston,25,LB,Hamstring,IR
Tytus Howard,10,OG,Knee,IR
Chris Hubbard,9,OT,Biceps,IR
Talanoa Hufanga,30,S,Knee - ACL,IR
Mike Hughes,26,CB,Hand,Questionable
Evan Hull,12,RB,Knee,IR
Marlon Humphrey,8,CB,Calf,Questionable
Robert Hunt,1,OG,Hamstring,Questionable
Hayden Hurst,25,TE,Concussion,Questionable
Dane Jackson,3,CB,Concussion,Questionable
Drake Jackson,30,DE,Knee,IR
Kareem Jackson,13,S,Suspension,Reserve-Sus
Kearis Jackson,9,WR,Ankle,IR
Grady Jarrett,26,DT,Knee - ACL,IR
Rakim Jarrett,28,WR,Quadriceps,IR
Justin Jefferson,21,WR,Hamstring,Questionable
Ryan Jensen,28,C,Knee,IR
DJ Johnson,25,LB,Elbow,Questionable
Nazeeh Johnson,16,S,Knee - ACL,IR
Roderick Johnson,17,OT,Undisclosed,IR
Aaron Jones,24,RB,Knee - MCL,Questionable
Daniel Jones,20,QB,Knee - ACL,IR
DaQuan Jones,3,DT,Pectoral,IR
Marcus Jones,4,CB,Shoulder,IR
Robert Jones,1,OG,Knee,Questionable
Matthew Judon,4,LB,Biceps,IR
Christian Kirk,11,WR,Groin,Out
Zonovan Knight,22,RB,Shoulder,IR
Malik Knowles,21,WR,Undisclosed,NFI-R
Dawson Knox,3,TE,Wrist,IR
William Kwenkeu,21,LB,Undisclosed,IR
Quentin Lake,32,S,Hamstring,Questionable
Nate Landman,26,LB,Thigh,Questionable
Marshon Lattimore,27,CB,Ankle,IR
Cameron Latu,30,TE,Knee - Meniscus,IR
Dexter Lawrence,20,DT,Hamstring,Questionable
Trevor Lawrence,11,QB,Ankle,Questionable
Raheem Layne,14,S,Knee - ACL,IR
Shane Lemieux,20,OG,Biceps,IR
Matt Leo,17,DE,Undisclosed,Reserve-Ret
Titus Leo,12,DE,Undisclosed,IR
Corey Linsley,14,C,Illness,NFI-R
Walker Little,11,OG,Hamstring,Questionable
LaCale London,26,DE,Knee,IR
Dean Lowry,21,DE,Pectoral,IR
Darrell Luter,30,CB,Hamstring,Doubtful
James Lynch,21,DT,Knee - ACL,IR
Marlon Mack,31,RB,Achilles,IR
Avonte Maddox,17,CB,Pectoral,IR
Justin Madubuike,8,DE,Concussion,Questionable
Jesse Matthews,10,WR,Knee - ACL,IR
Kana'i Mauga,15,LB,Knee,IR
Devonnsha Maxwell,5,DT,Knee,IR
Marcus Maye,27,S,Shoulder,Questionable
Ray-Ray McCloud,30,WR,Ribs,Questionable
Kaleb McGary,26,OT,Knee - MCL,Questionable
Connor McGovern,2,C,Knee,IR
Jerick McKinnon,16,RB,Groin,Questionable
Rodney McLeod,7,S,Biceps,IR
Kyler McMichael,31,CB,Undisclosed,IR
Raekwon McMillan,4,LB,Achilles,IR
Alim McNeill,22,DT,Knee,IR
Zech McPhearson,17,CB,Achilles,IR
Sony Michel,32,RB,Undisclosed,Reserve-Ret
Matt Milano,3,LB,Leg,IR
Kendre Miller,27,RB,Ankle,Questionable
Kolton Miller,15,OT,Shoulder,Questionable
Ventrell Miller,11,LB,Achilles,IR
Dax Milne,18,WR,Groin,IR
Cameron Mitchell,7,CB,Hamstring,IR
Bryan Mone,29,DT,Knee - ACL,PUP-R
Jaylon Moore,11,WR,Undisclosed,IR
Nick Moore,8,C,Achilles,NFI-R
Mike Morris,29,DE,Shoulder,IR
Emmanuel Moseley,22,CB,Knee - ACL,IR
Trayvon Mullen,8,CB,Toe,NFI-R
Eric Murray,10,S,Knee,IR
Tanner Muse,14,LB,Knee,IR
Luke Musgrave,24,TE,Abdomen,IR
Puka Nacua,32,WR,Shoulder - AC Joint,Questionable
Evan Neal,20,OT,Ankle,Questionable
Keanu Neal,6,S,Ribs,IR
Matt Nelson,22,OT,Ankle,IR
Yannick Ngakoue,23,DE,Undisclosed,Questionable
Tre Nixon,4,WR,Shoulder,IR
Uchenna Nwosu,29,LB,Pectoral,IR
Efe Obada,18,DE,Lower Leg,IR
Ifeadi Odenigbo,2,DE,Undisclosed,IR
George Odum,30,S,Biceps,IR
Adetokunbo Ogundeji,26,LB,Foot,IR
David Ojabo,8,LB,Knee - ACL,IR
Joshua Onujiogu,29,LB,Elbow,IR
DeMarvion Overshown,19,LB,Knee - ACL,IR
Alex Palczewski,13,OT,Hand,IR
Joshua Palmer,14,WR,Knee,IR
DeVante Parker,4,WR,Knee,Questionable
Tim Patrick,13,WR,Achilles,IR
Jarrett Patterson,10,C,Lower Leg,IR
Matt Peart,20,OT,Shoulder,IR
Nicholas Petit-Frere,9,OT,Shoulder,IR
Jacob Phillips,7,LB,Pectoral,IR
Jaelan Phillips,1,LB,Achilles,IR
Kenny Pickett,6,QB,Ankle,Out
James Pierre,6,CB,Shoulder,Questionable
Danny Pinter,12,C,Ankle,IR
Bobby Price,31,CB,Undisclosed,IR
Scott Quessenberry,10,C,Knee - ACL + MCL,IR
Teagan Quitoriano,10,TE,Groin,IR
Frank Ragnow,22,C,Knee,Questionable
Taylor Rapp,3,S,Neck,Questionable
Jeremy Reaves,18,S,Knee - ACL,IR
Jerrick Reed,29,S,Knee - ACL,IR
Joe Reed,23,WR,Undisclosed,IR
Riley Reiff,4,OG,Knee,IR-R
Nikko Remigio,16,WR,Wrist,IR
Sammis Reyes,11,TE,Concussion,Reserve-Ret
Giovanni Ricci,25,TE,Shoulder,IR
Anthony Richardson,12,QB,Shoulder - AC Joint,IR
Hassan Ridgeway,10,DT,Achilles,IR
John Ridgeway,18,DT,Shin,Questionable
Elijah Riley,6,S,Ankle,IR
Jordon Riley,20,DT,Finger,Questionable
Ronnie Rivers,32,RB,Knee - PCL,IR
Malcolm Roach,27,DT,Knee,Questionable
Elandon Roberts,6,LB,Groin,Questionable
Aaron Robinson,20,CB,Knee - ACL + MCL,PUP-R
Brian Robinson,18,RB,Hamstring,Questionable
Cam Robinson,11,OT,Knee,IR
Aaron Rodgers,2,QB,Achilles,IR-R
Isaiah Rodgers,17,CB,Suspension,Reserve-Sus
Armani Rogers,18,TE,Achilles,IR
Justyn Ross,16,WR,Personal,Reserve-CEL
Chris Rumph,14,LB,Foot,IR
Chapelle Russell,6,LB,Undisclosed,IR
DJ Scaife,10,OT,Leg,IR
Dalton Schultz,10,TE,Hamstring,Questionable
Daniel Scott,12,S,Knee - ACL,IR
Isaac Seumalo,6,OG,Shoulder,Questionable
Noah Sewell,23,LB,Knee,Questionable
Rashid Shaheed,27,WR,Thigh,Questionable
Brandon Shell,3,OT,Undisclosed,Reserve-Ret
Duke Shelley,32,CB,Hamstring,IR
Laviska Shenault,25,WR,Ankle,IR
Justin Shorter,3,WR,Hamstring,IR
Jeffery Simmons,9,DT,Knee,Out
Trenton Simpson,8,LB,Concussion,Questionable
Braden Smith,12,OT,Knee,Questionable
D'Ante Smith,5,OT,Knee,Questionable
Donovan Smith,16,OT,Neck,Questionable
JuJu Smith-Schuster,4,WR,Ankle,Questionable
James Smith-Williams,18,DE,Hamstring,Questionable
John Stephens,19,TE,Knee - ACL,IR
Caden Sterns,13,S,Knee,IR
Rhamondre Stevenson,4,RB,Ankle,Doubtful
Tyrique Stevenson,23,CB,Ankle,Questionable
M.J. Stewart,10,S,Shoulder,IR
Eric Stokes,24,CB,Hamstring,IR-R
Ryan Stonehouse,9,P,Knee,Out
Brenton Strange,11,TE,Foot,Questionable
Ricky Stromberg,18,OG,Knee,IR
Nate Sudfeld,22,QB,Knee - ACL,IR
D'Andre Swift,17,RB,Undisclosed,Questionable
Ja'Sir Taylor,14,CB,Illness,Questionable
Jonathan Taylor,12,RB,Thumb,Out
Tyrod Taylor,20,QB,Ribs,IR-R
Cam Taylor-Britt,5,CB,Ankle,IR
Luke Tenuta,24,OT,Ankle,IR
A.J. Terrell,26,CB,Concussion,Questionable
Drake Thomas,29,LB,Knee,IR
Michael Thomas,27,WR,Knee,IR
Starling Thomas,31,CB,Ankle,Questionable
Shaq Thompson,25,LB,Lower Leg,IR
Dorian Thompson-Robinson,7,QB,Concussion,Questionable
Shaka Toney,18,DE,Suspension,Reserve-Sus
Andrew Trainer,14,OT,Undisclosed,IR
Drue Tranquill,16,LB,Concussion,Questionable
Tommy Tremble,25,TE,Hip,Questionable
Cory Trice,6,CB,Knee - ACL,IR
Jay Tufele,5,DT,Illness,Questionable
Payton Turner,27,DE,Toe,IR
Trai Turner,27,OG,Quadriceps,IR
Olisaemeka Udoh,21,OT,Quadriceps,IR
Eyioma Uwazurike,13,DT,Suspension,Reserve-Sus
AJ Uzodinma,14,CB,Undisclosed,IR
C.J. Uzomah,2,TE,Knee - MCL,Out
Halapoulivaati Vaitai,22,OG,Back,IR
Zeke Vandenburgh,1,LB,Undisclosed,IR
Leighton Vander Esch,19,LB,Neck,IR
Nick Vannett,14,TE,Concussion,Questionable
Alijah Vera-Tucker,2,OG,Achilles,IR
Luiji Vilain,25,LB,Knee,IR
Jalen Virgil,13,WR,Knee - Meniscus,IR
Andrew Vorhees,8,OG,Knee - ACL,NFI-R
Dalton Wagner,15,OT,Undisclosed,IR
Matt Waletzko,19,OT,Shoulder,IR
Kenneth Walker,29,RB,Oblique,Questionable
Darren Waller,20,TE,Hamstring,IR
Austin Walter,15,RB,Undisclosed,IR
Prince Tega Wanogho,16,OT,Quadriceps,IR
Denzel Ward,7,CB,Shoulder,Questionable
Ar'Darius Washington,8,CB,Chest,IR
Carlos Watkins,31,DT,Biceps,IR
Christian Watson,24,WR,Hamstring,Questionable
Deshaun Watson,7,QB,Shoulder,IR
Pete Werner,27,LB,Oblique,Questionable
Tyrone Wheatley,4,OT,Knee,IR
Andrew Whitaker,29,CB,Knee,IR
Devin White,28,LB,Foot,Questionable
Kyzir White,31,LB,Elbow,IR
Tre'Davious White,3,CB,Achilles,IR
Josh Whyle,9,TE,Knee,Questionable
Elijah Wilkinson,31,OG,Neck,IR-R
Avery Williams,26,RB,Knee - ACL,IR
Damarion Williams,8,CB,Ankle,IR-R
K'Waun Williams,13,CB,Ankle,IR
Mike Williams,14,WR,Knee - ACL,IR
Jedrick Wills,7,OT,Knee - MCL,IR
Emanuel Wilson,24,RB,Shoulder,IR
Michael Wilson,31,WR,Shoulder,Questionable
Jake Witt,12,OT,Hip,IR
Al Woods,2,DT,Achilles,IR
Jelani Woods,12,TE,Hamstring,IR
Michael Woods,7,WR,Achilles,NFI-R
Chandler Wooten,25,LB,Ankle,IR
Renell Wren,6,DT,Undisclosed,IR
Isaiah Wynn,1,OT,Quadriceps,IR
Kenny Yeboah,2,TE,Hamstring,IR-R
Dareke Young,29,WR,Abdomen,Questionable
Nick Zakelj,30,OG,Biceps,IR
Chandler Zavala,25,OG,Knee,IR
Kilian Zierer,10,OT,Ankle,IR
Jabari Zuniga,27,DE,Undisclosed,Reserve-Ret
Shane Zylstra,22,TE,Knee,IR
